Date,Close
3-Jan-13,"$12,470.44"
4-Jan-13,"$12,540.81"
7-Jan-13,"$12,499.55"
8-Jan-13,"$12,504.81"
9-Jan-13,"$12,522.24"
10-Jan-13,"$12,599.74"
11-Jan-13,"$12,602.18"
14-Jan-13,"$12,603.09"
15-Jan-13,"$12,641.97"
16-Jan-13,"$12,608.82"
17-Jan-13,"$12,674.73"
18-Jan-13,"$12,725.69"
21-Jan-13,"$12,794.25"
22-Jan-13,"$12,824.63"
23-Jan-13,"$12,794.05"
24-Jan-13,"$12,823.62"
25-Jan-13,"$12,816.63"
28-Jan-13,"$12,815.91"
29-Jan-13,"$12,830.56"
30-Jan-13,"$12,794.44"
31-Jan-13,"$12,685.24"
1-Feb-13,"$12,768.83"
4-Feb-13,"$12,717.62"
5-Feb-13,"$12,745.65"
6-Feb-13,"$12,761.59"
7-Feb-13,"$12,755.92"
8-Feb-13,"$12,801.23"
11-Feb-13,"$12,748.15"
12-Feb-13,"$12,789.02"
13-Feb-13,"$12,775.28"
14-Feb-13,"$12,721.79"
15-Feb-13,"$12,686.63"
19-Feb-13,"$12,810.21"
20-Feb-13,"$12,714.05"
21-Feb-13,"$12,639.97"
22-Feb-13,"$12,701.63"
25-Feb-13,"$12,650.87"
26-Feb-13,"$12,660.44"
27-Feb-13,"$12,732.39"
28-Feb-13,"$12,821.83"
1-Mar-13,"$12,773.12"
4-Mar-13,"$12,707.41"
5-Mar-13,"$12,736.04"
6-Mar-13,"$12,831.96"
7-Mar-13,"$12,826.52"
8-Mar-13,"$12,835.61"
11-Mar-13,"$12,858.49"
12-Mar-13,"$12,878.58"
13-Mar-13,"$12,744.11"
14-Mar-13,"$12,799.91"
15-Mar-13,"$12,830.03"
18-Mar-13,"$12,781.76"
19-Mar-13,"$12,773.87"
20-Mar-13,"$12,826.55"
21-Mar-13,"$12,747.87"
22-Mar-13,"$12,757.35"
25-Mar-13,"$12,680.71"
26-Mar-13,"$12,706.38"
27-Mar-13,"$12,699.65"
28-Mar-13,"$12,749.90"
1-Apr-13,"$12,695.14"
2-Apr-13,"$12,682.10"
3-Apr-13,"$12,422.12"
4-Apr-13,"$12,363.05"
5-Apr-13,"$12,331.85"
8-Apr-13,"$12,344.56"
9-Apr-13,"$12,484.05"
10-Apr-13,"$12,534.91"
11-Apr-13,"$12,481.37"
12-Apr-13,"$12,337.59"
15-Apr-13,"$12,004.88"
16-Apr-13,"$12,119.92"
17-Apr-13,"$11,947.29"
18-Apr-13,"$11,996.34"
19-Apr-13,"$12,065.55"
22-Apr-13,"$12,090.68"
23-Apr-13,"$12,090.94"
24-Apr-13,"$12,270.43"
25-Apr-13,"$12,329.51"
26-Apr-13,"$12,220.20"
29-Apr-13,"$12,312.67"
30-Apr-13,"$12,456.50"
1-May-13,"$12,321.29"
2-May-13,"$12,379.64"
3-May-13,"$12,438.03"
6-May-13,"$12,453.92"
7-May-13,"$12,464.11"
8-May-13,"$12,585.05"
9-May-13,"$12,543.90"
10-May-13,"$12,589.09"
13-May-13,"$12,529.55"
14-May-13,"$12,577.05"
15-May-13,"$12,473.65"
16-May-13,"$12,507.60"
17-May-13,"$12,613.05"
21-May-13,"$12,742.43"
22-May-13,"$12,752.50"
23-May-13,"$12,658.09"
24-May-13,"$12,667.22"
27-May-13,"$12,696.37"
28-May-13,"$12,750.52"
29-May-13,"$12,732.61"
30-May-13,"$12,746.55"
31-May-13,"$12,650.42"
3-Jun-13,"$12,609.80"
4-Jun-13,"$12,593.97"
5-Jun-13,"$12,443.65"
6-Jun-13,"$12,409.33"
7-Jun-13,"$12,373.30"
10-Jun-13,"$12,382.67"
11-Jun-13,"$12,223.57"
12-Jun-13,"$12,109.89"
13-Jun-13,"$12,277.13"
14-Jun-13,"$12,187.36"
17-Jun-13,"$12,288.90"
18-Jun-13,"$12,367.46"
19-Jun-13,"$12,268.29"
20-Jun-13,"$11,968.57"
21-Jun-13,"$11,995.66"
24-Jun-13,"$11,836.86"
25-Jun-13,"$12,005.42"
